run_id,scraped_at,page_number,book_url,title,category,upc,rating,price_gbp,exchange_rate_gbp_rub,price_rub,availability,is_in_stock
20260330T081729Z,2026-03-30 08:17:29+00:00,9,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Default,efc3768127714ec3,3,32.0,108.011592,3456.37,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,1,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Default,e72a5dfc7e9267b2,3,17.93,108.011592,1936.65,In stock (19 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,38,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,The Demon-Haunted World: Science as a Candle in the Dark,Default,f51062bf579507d9,4,52.25,108.011592,5643.61,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,31,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,The Dream Thieves (The Raven Cycle #2),Default,fec06f52054ea900,1,34.5,108.011592,3726.4,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,The Emerald Mystery,Default,d6670dfe3e7b42bd,2,23.15,108.011592,2500.47,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,30,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,The Fault in Our Stars,Default,3661360c99719414,1,47.22,108.011592,5100.31,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,The Fellowship of the Ring (The Lord of the Rings #1),Default,cb17945cb90b7837,2,10.27,108.011592,1109.28,In stock (6 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,22,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,The Flowers Lied,Default,33396269bcce166f,2,16.68,108.011592,1801.63,In stock (9 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,38,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,The Girl Who Played with Fire (Millennium Trilogy #2),Default,bfa9cb304075d3e8,2,22.14,108.011592,2391.38,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,The Girl on the Train,Default,e956d67c9bcc5809,2,55.02,108.011592,5942.8,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,38,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,The Giver (The Giver Quartet #1),Default,e2dac1f4739e0bd5,1,12.3,108.011592,1328.54,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,38,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,The Goldfinch,Default,c88422d8959260ab,3,43.58,108.011592,4707.15,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,26,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,The Good Girl,Default,f935412970c9f58f,3,49.03,108.011592,5295.81,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,26,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,The Great Gatsby,Default,a8dbf1c6b41b885a,4,36.05,108.011592,3893.82,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,The Hobbit (Middle-Earth Universe),Default,72b5355dda190b6a,5,17.8,108.011592,1922.61,In stock (6 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,The Hunger Games (The Hunger Games #1),Default,6d2f70d9424f41a1,5,29.85,108.011592,3224.15,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,4,https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Default,8c9e6bf2467d740d,5,20.59,108.011592,2223.96,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html,The Kite Runner,Default,eac1a180047ad54e,4,41.82,108.011592,4517.04,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,37,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,The Lover's Dictionary,Default,36c15687f5ab0f7c,2,58.09,108.011592,6274.39,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,The Makings of a Fatherless Child,Default,2efa5a839e62b1bd,2,31.58,108.011592,3411.01,In stock (6 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,23,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,The Martian (The Martian #1),Default,9afd00e81d6208e6,2,41.39,108.011592,4470.6,In stock (8 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,37,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,The Maze Runner (The Maze Runner #1),Default,4266f48a0aa1c37d,1,20.93,108.011592,2260.68,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,47,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,The Name of the Wind (The Kingkiller Chronicle #1),Default,c8614adb1a90b027,3,50.59,108.011592,5464.31,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,22,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,The New Brand You: Your New Image Makes the Sale for You,Default,4b50fb1359ebf35d,5,44.05,108.011592,4757.91,In stock (9 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,37,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,The Paris Wife,Default,fa26798728f5208f,3,36.8,108.011592,3974.83,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,The Perks of Being a Wallflower,Default,fd364afd082f5446,3,55.02,108.011592,5942.8,In stock (6 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,13,https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,The Power of Habit: Why We Do What We Do in Life and Business,Default,6bdd909329435e80,3,16.88,108.011592,1823.24,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,The Psychopath Test: A Journey Through the Madness Industry,Default,e98a4efa85070c2f,2,36.0,108.011592,3888.42,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,The Rosie Project (Don Tillman #1),Default,012094e90a4b908d,1,54.04,108.011592,5836.95,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,The Secret (The Secret #1),Default,961f18db4f138211,4,27.37,108.011592,2956.28,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,The Shining (The Shining #1),Default,d4de23aa98acc65b,3,27.88,108.011592,3011.36,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,The Songs of the Gods,Default,00c4543ec6bd25b4,5,44.48,108.011592,4804.36,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,The Sound Of Love,Default,5ba3d703d1ae0c1d,5,57.84,108.011592,6247.39,In stock (6 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,18,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,"The Three Searches, Meaning, and the Story",Default,ac5e0d3938caf686,3,13.33,108.011592,1439.79,In stock (13 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,23,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Default,e0bdd79c7304ee8d,5,43.62,108.011592,4711.47,In stock (8 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,The Wright Brothers,Default,08b2f71d93836313,4,56.8,108.011592,6135.06,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,25,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Default,4a0b78598b42897a,1,34.72,108.011592,3750.16,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,46,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,The Zombie Room,Default,9c96cd1329fbd82d,5,19.69,108.011592,2126.75,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,7,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,Thirteen Reasons Why,Default,bc2a85fd35fdc7bd,1,52.72,108.011592,5694.37,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,7,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,Tracing Numbers on a Train,Default,d7d6d50c1e3d0b81,3,41.6,108.011592,4493.28,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,20,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,Troublemaker: Surviving Hollywood and Scientology,Default,515cb8fcafb1ad98,2,48.39,108.011592,5226.68,In stock (11 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,36,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,Twilight (Twilight #1),Default,b53078de0147f6bf,2,41.93,108.011592,4528.93,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Default,76c84daa539426e2,2,45.95,108.011592,4963.13,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,22,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,Underlying Notes,Default,0967effecd292a86,2,11.82,108.011592,1276.7,In stock (9 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,22,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,Unlimited Intuition Now,Default,4fd0a2a350f016e6,4,58.87,108.011592,6358.64,In stock (9 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,V for Vendetta (V for Vendetta Complete),Default,4a1debca3135ff37,4,37.1,108.011592,4007.23,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,Vogue Colors A to Z: A Fashion Coloring Book,Default,a8f4577a48023344,4,52.35,108.011592,5654.41,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,30,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,163d89116179c33f,4,53.68,108.011592,5798.06,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,35,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,"Where'd You Go, Bernadette",Default,07bb35158d9dd3d2,1,18.13,108.011592,1958.25,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,35,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,Wild: From Lost to Found on the Pacific Crest Trail,Default,d30b9215c72cca87,3,46.02,108.011592,4970.69,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,25,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,Wildlife of New York: A Five-Borough Coloring Book,Default,b46d022080543144,2,22.14,108.011592,2391.38,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,35,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,World War Z: An Oral History of the Zombie War,Default,5d55202da0252627,1,21.8,108.011592,2354.65,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,35,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,Zero History (Blue Ant #3),Default,634b7165c96ebb9f,1,34.77,108.011592,3755.56,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,11,https://books.toscrape.com/catalogue/dark-notes_800/index.html,Dark Notes,Erotica,88c21fcd38e2486e,5,19.19,108.011592,2072.74,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,7,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,01d2001ac1e6f8a3,1,52.37,108.011592,5656.57,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,A Feast for Crows (A Song of Ice and Fire #4),Fantasy,f2c8f4b4c94d5c5c,4,17.21,108.011592,1858.88,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,28,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,A Gathering of Shadows (Shades of Magic #2),Fantasy,d1378a0ad06ff979,4,44.81,108.011592,4840.0,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,23,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,A Shard of Ice (The Black Symphony Saga #1),Fantasy,63d5f1651880dcea,3,56.63,108.011592,6116.7,In stock (9 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,45,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,A Storm of Swords (A Song of Ice and Fire #3),Fantasy,87beabf664115d79,2,31.22,108.011592,3372.12,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,44,https://books.toscrape.com/catalogue/ash_123/index.html,Ash,Fantasy,5d22e2a46604b6e7,4,22.06,108.011592,2382.74,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,6,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,6d5300b2d8f37e07,2,28.09,108.011592,3034.05,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,17,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,City of Glass (The Mortal Instruments #3),Fantasy,966ebb738e0f9d9b,4,56.02,108.011592,6050.81,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,6,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,Crown of Midnight (Throne of Glass #2),Fantasy,7267864328ae8b9d,3,43.29,108.011592,4675.82,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,43,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,Darkfever (Fever #1),Fantasy,468bd274ac084bb9,1,56.02,108.011592,6050.81,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,16,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,3c6fe637a0180b01,5,37.51,108.011592,4051.51,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,43,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,Eragon (The Inheritance Cycle #1),Fantasy,b843f52a986a2914,3,43.87,108.011592,4738.47,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,27,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,4fa75fc6829431ca,5,12.16,108.011592,1313.42,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,34,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,c7c4f55b7321cba7,1,14.74,108.011592,1592.09,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,34,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,73f4f87dd936ee5c,5,48.75,108.011592,5265.57,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,34,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,5a6b7155f2797537,4,31.63,108.011592,3416.41,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,42,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,Heir to the Sky,Fantasy,b003f8bb02f76dc5,4,44.07,108.011592,4760.07,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,10,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,Hollow City (Miss Peregrineâs Peculiar Children #2),Fantasy,4ce91d31c1e57c33,1,42.98,108.011592,4642.34,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,15,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,Island of Dragons (Unwanteds #7),Fantasy,2b52334fab158861,1,29.65,108.011592,3202.54,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,27,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,King's Folly (The Kinsman Chronicles #1),Fantasy,4c82371b8cd02d4d,5,39.61,108.011592,4278.34,In stock (7 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,5,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,Masks and Shadows,Fantasy,fa9610a50a1bf149,2,56.4,108.011592,6091.85,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,41,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,e9056f9b5a40a301,2,55.46,108.011592,5990.32,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,49,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,Myriad (Prentor #1),Fantasy,63e20a0f98218a87,4,58.75,108.011592,6345.68,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,48,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,One Second (Seven #7),Fantasy,7ea31f38675b91c1,2,52.94,108.011592,5718.13,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,48,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,Origins (Alphas 0.5),Fantasy,8932e5c12f12ffed,1,28.99,108.011592,3131.26,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,34,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,Paper and Fire (The Great Library #2),Fantasy,ae884ac655d6ee3e,5,49.45,108.011592,5341.17,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,5,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,Princess Between Worlds (Wide-Awake Princess #5),Fantasy,0e691eda369f4e09,5,13.34,108.011592,1440.87,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,4,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,"Saga, Volume 6 (Saga (Collected Editions) #6)",Fantasy,c849f0b2f5d6a742,3,25.02,108.011592,2702.45,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,18,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,Searching for Meaning in Gailana,Fantasy,2f0213137a80d485,1,38.73,108.011592,4183.29,In stock (13 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,48,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,Shadow Rites (Jane Yellowrock #10),Fantasy,229cd6564bf0dce4,4,21.72,108.011592,2346.01,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,48,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,Sister Sable (The Mad Queen #1),Fantasy,3a9a7c5895e82646,3,13.33,108.011592,1439.79,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,39,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,Soldier (Talon #3),Fantasy,feaaae90514eb2ac,2,24.72,108.011592,2670.05,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,31,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,Tell the Wind and Fire,Fantasy,84126312e2431a09,3,45.51,108.011592,4915.61,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,13,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,The Bane Chronicles (The Bane Chronicles #1-11),Fantasy,dc6f688b82e42a5b,4,44.73,108.011592,4831.36,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,The Beast (Black Dagger Brotherhood #14),Fantasy,8930013d06942df1,5,46.08,108.011592,4977.17,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,33,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,The Demonists (Demonist #1),Fantasy,ff2dffba388d9922,2,52.11,108.011592,5628.48,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,30,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,The False Prince (The Ascendance Trilogy #1),Fantasy,a2a9f76339d21ab1,5,56.0,108.011592,6048.65,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,8,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,The Glittering Court (The Glittering Court #1),Fantasy,2dbb7ec08cdd7f3c,1,44.28,108.011592,4782.75,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,13,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,The Hidden Oracle (The Trials of Apollo #1),Fantasy,992974ba6a0536ea,2,52.26,108.011592,5644.69,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,47,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,c40b70e0f6d80189,1,29.38,108.011592,3173.38,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,30,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,The Raven Boys (The Raven Cycle #1),Fantasy,e0b3a679b83caccc,4,57.74,108.011592,6236.59,In stock (5 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,37,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,The Rose & the Dagger (The Wrath and the Dawn #2),Fantasy,322a9e34d87f54b1,4,58.64,108.011592,6333.8,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,46,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,The Silent Twin (Detective Jennifer Knight #3),Fantasy,9e9932ae1a7d0943,3,36.25,108.011592,3915.42,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,12,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,The Star-Touched Queen,Fantasy,1528279aec1f3dce,5,46.02,108.011592,4970.69,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,18,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,The Star-Touched Queen,Fantasy,4a7a25be293ad678,5,32.3,108.011592,3488.77,In stock (12 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,7,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,Throne of Glass (Throne of Glass #1),Fantasy,590a9cccf7db9f7d,3,35.07,108.011592,3787.97,In stock (15 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,3,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Unicorn Tracks,Fantasy,7ae099f3898e0209,3,18.78,108.011592,2028.46,In stock (16 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,46,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,Vampire Girl (Vampire Girl #1),Fantasy,dab5e75d1339706a,2,53.82,108.011592,5813.18,In stock (1 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,21,https://books.toscrape.com/catalogue/112263_583/index.html,11/22/63,Fiction,a9d7b75461084a26,3,48.48,108.011592,5236.4,In stock (11 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,18,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,A Man Called Ove,Fiction,8682c03de6a844ff,1,39.72,108.011592,4290.22,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,35,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,Atlas Shrugged,Fiction,78a4ac98191ac675,5,26.58,108.011592,2870.95,In stock (4 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,17,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,Balloon Animals,Fiction,9b65f676984c9f0c,3,17.03,108.011592,1839.44,In stock (14 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,44,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,Big Little Lies,Fiction,d3f9c4539c0caa64,1,22.11,108.011592,2388.14,In stock (3 available),True
20260330T081729Z,2026-03-30 08:17:29+00:00,50,https://books.toscrape.com/catalogue/bright-lines_11/index.html,Bright Lines,Fiction,230ac636ea0ea415,5,39.07,108.011592,4220.01,In stock (1 available),True
